Queue_ID,Priority_Rank,Tier,Meta_Post_ID,Meta_Reel_ID,Publication_UTC,Engagement,Meta_Caption,Drive_File_ID,Drive_File_Name,Drive_Folder_Path,Drive_Created_UTC,Drive_Modified_UTC,Drive_MimeType,Drive_Duration_ms,Date_Delta_Days,Filename_Token_Overlap,Triage_Score,Triage_Status,Decision_Status
RAQ-001,1,Tier_1,1036844829507460_122125528653072582,1020271167128162,2026-06-01T16:08:45+0000,35,#universesentme #bonita,1HTTD4Qp-2jVtG9uq2dFJegp2Xf_1W5VX,UniverseSentMe OnAir.png,Reels/Horoscopos,2026-07-09T16:05:28.926Z,2026-07-09T16:05:28.932Z,image/png,,38.0,universesentme,10.0,Candidate_Visual_Review,Queued_For_Review
RAQ-001,1,Tier_1,1036844829507460_122125528653072582,1020271167128162,2026-06-01T16:08:45+0000,35,#universesentme #bonita,11R4SnZUnPc63fj-Gqbu2TtphiBOa357q,Universe sent me - 001.png,Reels/INSTAGRAM,2026-06-03T23:08:06.656Z,2026-06-03T23:08:06.660Z,image/png,,2.29,,4.54,Date_Proximity_Only,Queued_For_Review
RAQ-001,1,Tier_1,1036844829507460_122125528653072582,1020271167128162,2026-06-01T16:08:45+0000,35,#universesentme #bonita,1bHcZ24HjBewz2l0bt1XNf2wk6kdhDKoM,Universe sent me - 002.png,Reels/INSTAGRAM,2026-06-03T23:10:50.582Z,2026-06-03T23:10:50.589Z,image/png,,2.29,,4.54,Date_Proximity_Only,Queued_For_Review
RAQ-001,1,Tier_1,1036844829507460_122125528653072582,1020271167128162,2026-06-01T16:08:45+0000,35,#universesentme #bonita,1LYnpKq7qqjOGSK6AaWJWP7vWJBaX561c,Universe sent me - 003.png,Reels/INSTAGRAM,2026-06-03T23:13:21.029Z,2026-06-03T23:13:21.036Z,image/png,,2.29,,4.54,Date_Proximity_Only,Queued_For_Review
RAQ-001,1,Tier_1,1036844829507460_122125528653072582,1020271167128162,2026-06-01T16:08:45+0000,35,#universesentme #bonita,12gK6J-SwKYMisEpSAV31DCJGl_mW2uZ_,Universe sent me - 004.png,Reels/INSTAGRAM,2026-06-03T23:33:37.880Z,2026-06-03T23:33:37.887Z,image/png,,2.31,,4.54,Date_Proximity_Only,Queued_For_Review
RAQ-002,2,Tier_1,1036844829507460_122127661851072582,1303110198700919,2026-06-07T00:31:38+0000,24,,1JT036FJRCxnMH-DXqJ5EUzfJOlQ0YJZc,Universe Real - 004.mp4,Reels/INSTAGRAM,2026-06-06T20:12:56.295Z,2026-06-06T20:12:56.303Z,video/mp4,7999,0.18,,4.96,Date_Proximity_Only,Queued_For_Review
RAQ-002,2,Tier_1,1036844829507460_122127661851072582,1303110198700919,2026-06-07T00:31:38+0000,24,,1uhd8XI9legsEV-tEuGmZZw--5MtnEN8-,Universe sent me - 016.png,Reels/INSTAGRAM,2026-06-06T20:13:24.008Z,2026-06-06T20:13:24.011Z,image/png,,0.18,,4.96,Date_Proximity_Only,Queued_For_Review
RAQ-002,2,Tier_1,1036844829507460_122127661851072582,1303110198700919,2026-06-07T00:31:38+0000,24,,17nmQ3dcDxp2uNOKVG1CinvzMB4diPKWz,Universe sent me - 017.png,Reels/INSTAGRAM,2026-06-06T20:15:39.378Z,2026-06-06T20:15:39.384Z,image/png,,0.18,,4.96,Date_Proximity_Only,Queued_For_Review
RAQ-002,2,Tier_1,1036844829507460_122127661851072582,1303110198700919,2026-06-07T00:31:38+0000,24,,1rimI-m7w0FcodKXWE2z0_7Hm0c7LHKEO,64fe27f836344fdb2ba8e37c16e386f5.mp4,Reels/INSTAGRAM,2026-06-06T19:44:08.605Z,2026-06-06T19:44:08.750Z,video/mp4,11133,0.2,,4.96,Date_Proximity_Only,Queued_For_Review
RAQ-002,2,Tier_1,1036844829507460_122127661851072582,1303110198700919,2026-06-07T00:31:38+0000,24,,10SjQf6tIHVDR8lW7ZmH-vl4FRjzNrAaz,Universe Real - 003.mp4,Reels/INSTAGRAM,2026-06-06T18:28:53.871Z,2026-06-06T18:28:53.881Z,video/mp4,7999,0.25,,4.95,Date_Proximity_Only,Queued_For_Review
RAQ-003,3,Tier_1,1036844829507460_122128512777072582,1014879604586494,2026-06-09T15:36:25+0000,20,Consejo del día,15nHZZftnESgshlLevc0gK8N0zSqEq6Pp,Universe sent me - 022.png,Reels/INSTAGRAM,2026-06-10T21:41:45.750Z,2026-06-10T21:41:45.759Z,image/png,,1.25,,4.75,Date_Proximity_Only,Queued_For_Review
RAQ-003,3,Tier_1,1036844829507460_122128512777072582,1014879604586494,2026-06-09T15:36:25+0000,20,Consejo del día,1PnBZqU9JhJYVjHgLpfek-mqZQoyToy-I,Universe Real - 006.mp4,Reels/INSTAGRAM,2026-06-07T21:11:48.316Z,2026-06-07T21:11:48.323Z,video/mp4,7999,1.77,,4.65,Date_Proximity_Only,Queued_For_Review
RAQ-003,3,Tier_1,1036844829507460_122128512777072582,1014879604586494,2026-06-09T15:36:25+0000,20,Consejo del día,1tuyTmU-a6TLpfceGiKH9fQXmDi1aur7u,Universe Real - 007.mp4,Reels/INSTAGRAM,2026-06-07T21:12:59.005Z,2026-06-07T21:12:59.011Z,video/mp4,,1.77,,4.65,Date_Proximity_Only,Queued_For_Review
RAQ-003,3,Tier_1,1036844829507460_122128512777072582,1014879604586494,2026-06-09T15:36:25+0000,20,Consejo del día,1Ma-6S_mplm77Y2rK9-CbMr9-yHFaTC9s,Universe sent me - 021.png,Reels/INSTAGRAM,2026-06-07T18:09:05.390Z,2026-06-07T18:09:05.396Z,image/png,,1.89,,4.62,Date_Proximity_Only,Queued_For_Review
RAQ-003,3,Tier_1,1036844829507460_122128512777072582,1014879604586494,2026-06-09T15:36:25+0000,20,Consejo del día,1QbG2lFF3Q4xzSq9IqNuYMoCOMN10tMoe,Universe sent me - 019.png,Reels/INSTAGRAM,2026-06-07T17:54:05.653Z,2026-06-07T17:54:05.662Z,image/png,,1.9,,4.62,Date_Proximity_Only,Queued_For_Review
RAQ-004,4,Tier_1,1036844829507460_122123203887072582,4244177002465660,2026-05-23T16:30:34+0000,19,"Esa gente que me cae mal y no me habla, me cae bien ✨",175XnmOVnBPgVCFlwyDWCZ3jCAmB2MOjO,Fantasma_tranquilo_con_viento_202605241629.mp4,Reels,2026-05-24T21:29:12.665Z,2026-05-24T21:29:12.673Z,video/mp4,7999,1.21,,4.76,Date_Proximity_Only,Queued_For_Review
RAQ-005,5,Tier_1,1036844829507460_122125202205072582,1314043717583273,2026-06-01T03:35:20+0000,19,Se te nota...,11R4SnZUnPc63fj-Gqbu2TtphiBOa357q,Universe sent me - 001.png,Reels/INSTAGRAM,2026-06-03T23:08:06.656Z,2026-06-03T23:08:06.660Z,image/png,,2.81,,4.44,Date_Proximity_Only,Queued_For_Review
RAQ-005,5,Tier_1,1036844829507460_122125202205072582,1314043717583273,2026-06-01T03:35:20+0000,19,Se te nota...,1bHcZ24HjBewz2l0bt1XNf2wk6kdhDKoM,Universe sent me - 002.png,Reels/INSTAGRAM,2026-06-03T23:10:50.582Z,2026-06-03T23:10:50.589Z,image/png,,2.82,,4.44,Date_Proximity_Only,Queued_For_Review
RAQ-005,5,Tier_1,1036844829507460_122125202205072582,1314043717583273,2026-06-01T03:35:20+0000,19,Se te nota...,1LYnpKq7qqjOGSK6AaWJWP7vWJBaX561c,Universe sent me - 003.png,Reels/INSTAGRAM,2026-06-03T23:13:21.029Z,2026-06-03T23:13:21.036Z,image/png,,2.82,,4.44,Date_Proximity_Only,Queued_For_Review
RAQ-005,5,Tier_1,1036844829507460_122125202205072582,1314043717583273,2026-06-01T03:35:20+0000,19,Se te nota...,12gK6J-SwKYMisEpSAV31DCJGl_mW2uZ_,Universe sent me - 004.png,Reels/INSTAGRAM,2026-06-03T23:33:37.880Z,2026-06-03T23:33:37.887Z,image/png,,2.83,,4.43,Date_Proximity_Only,Queued_For_Review
RAQ-005,5,Tier_1,1036844829507460_122125202205072582,1314043717583273,2026-06-01T03:35:20+0000,19,Se te nota...,1wD-cIUrlqcSCNJcuJtQlk64YZHLRUxDX,Universe sent me - 005.png,Reels/INSTAGRAM,2026-06-03T23:52:49.977Z,2026-06-03T23:52:49.992Z,image/png,,2.85,,4.43,Date_Proximity_Only,Queued_For_Review
RAQ-006,6,Tier_1,1036844829507460_122125544019072582,1906363553379974,2026-06-01T18:52:17+0000,18,#universesentme #relatable #fblifestyle #vidareal #rockstar,1HTTD4Qp-2jVtG9uq2dFJegp2Xf_1W5VX,UniverseSentMe OnAir.png,Reels/Horoscopos,2026-07-09T16:05:28.926Z,2026-07-09T16:05:28.932Z,image/png,,37.88,universesentme,10.0,Candidate_Visual_Review,Queued_For_Review
RAQ-006,6,Tier_1,1036844829507460_122125544019072582,1906363553379974,2026-06-01T18:52:17+0000,18,#universesentme #relatable #fblifestyle #vidareal #rockstar,11R4SnZUnPc63fj-Gqbu2TtphiBOa357q,Universe sent me - 001.png,Reels/INSTAGRAM,2026-06-03T23:08:06.656Z,2026-06-03T23:08:06.660Z,image/png,,2.18,,4.56,Date_Proximity_Only,Queued_For_Review
RAQ-006,6,Tier_1,1036844829507460_122125544019072582,1906363553379974,2026-06-01T18:52:17+0000,18,#universesentme #relatable #fblifestyle #vidareal #rockstar,1bHcZ24HjBewz2l0bt1XNf2wk6kdhDKoM,Universe sent me - 002.png,Reels/INSTAGRAM,2026-06-03T23:10:50.582Z,2026-06-03T23:10:50.589Z,image/png,,2.18,,4.56,Date_Proximity_Only,Queued_For_Review
RAQ-006,6,Tier_1,1036844829507460_122125544019072582,1906363553379974,2026-06-01T18:52:17+0000,18,#universesentme #relatable #fblifestyle #vidareal #rockstar,1LYnpKq7qqjOGSK6AaWJWP7vWJBaX561c,Universe sent me - 003.png,Reels/INSTAGRAM,2026-06-03T23:13:21.029Z,2026-06-03T23:13:21.036Z,image/png,,2.18,,4.56,Date_Proximity_Only,Queued_For_Review
RAQ-006,6,Tier_1,1036844829507460_122125544019072582,1906363553379974,2026-06-01T18:52:17+0000,18,#universesentme #relatable #fblifestyle #vidareal #rockstar,12gK6J-SwKYMisEpSAV31DCJGl_mW2uZ_,Universe sent me - 004.png,Reels/INSTAGRAM,2026-06-03T23:33:37.880Z,2026-06-03T23:33:37.887Z,image/png,,2.2,,4.56,Date_Proximity_Only,Queued_For_Review
RAQ-007,7,Tier_1,1036844829507460_122129015739072582,991640670312120,2026-06-10T21:16:01+0000,18,🫠🫠🫠 #universesentme #relatable #vidareal #insight,1HTTD4Qp-2jVtG9uq2dFJegp2Xf_1W5VX,UniverseSentMe OnAir.png,Reels/Horoscopos,2026-07-09T16:05:28.926Z,2026-07-09T16:05:28.932Z,image/png,,28.78,universesentme,10.0,Candidate_Visual_Review,Queued_For_Review
RAQ-007,7,Tier_1,1036844829507460_122129015739072582,991640670312120,2026-06-10T21:16:01+0000,18,🫠🫠🫠 #universesentme #relatable #vidareal #insight,15nHZZftnESgshlLevc0gK8N0zSqEq6Pp,Universe sent me - 022.png,Reels/INSTAGRAM,2026-06-10T21:41:45.750Z,2026-06-10T21:41:45.759Z,image/png,,0.02,,5.0,Date_Proximity_Only,Queued_For_Review
RAQ-007,7,Tier_1,1036844829507460_122129015739072582,991640670312120,2026-06-10T21:16:01+0000,18,🫠🫠🫠 #universesentme #relatable #vidareal #insight,1Ehu7kSMzKMxlPGJVGkiyGoJLnyYHv_B0,Universe Real - 008.mp4,Reels/INSTAGRAM,2026-06-11T22:19:14.629Z,2026-06-11T22:19:14.641Z,video/mp4,9999,1.04,,4.79,Date_Proximity_Only,Queued_For_Review
RAQ-007,7,Tier_1,1036844829507460_122129015739072582,991640670312120,2026-06-10T21:16:01+0000,18,🫠🫠🫠 #universesentme #relatable #vidareal #insight,1EkeGe3RB24J0RibBiExsJ0mHOBpOUGG4,"ChatGPT Image 11 jun 2026, 05_59_03 p.m.png",Reels/INSTAGRAM,2026-06-11T22:59:03.445Z,2026-06-11T22:59:03.465Z,image/png,,1.07,,4.79,Date_Proximity_Only,Queued_For_Review
RAQ-007,7,Tier_1,1036844829507460_122129015739072582,991640670312120,2026-06-10T21:16:01+0000,18,🫠🫠🫠 #universesentme #relatable #vidareal #insight,1PnBZqU9JhJYVjHgLpfek-mqZQoyToy-I,Universe Real - 006.mp4,Reels/INSTAGRAM,2026-06-07T21:11:48.316Z,2026-06-07T21:11:48.323Z,video/mp4,7999,3.0,,4.4,Date_Proximity_Only,Queued_For_Review
RAQ-009,9,Tier_1,1036844829507460_122117701161072582,26858527637139429,2026-05-04T15:53:01+0000,14,#UniverseSentMe #vidareal,1HTTD4Qp-2jVtG9uq2dFJegp2Xf_1W5VX,UniverseSentMe OnAir.png,Reels/Horoscopos,2026-07-09T16:05:28.926Z,2026-07-09T16:05:28.932Z,image/png,,66.01,universesentme,10.0,Candidate_Visual_Review,Queued_For_Review
RAQ-010,10,Tier_1,1036844829507460_122127916017072582,1788853558497930,2026-06-07T16:51:25+0000,14,,1EEW6-LtVyp0gAunQqNzmLzBnlAQqD5yh,Universe sent me - 018.png,Reels/INSTAGRAM,2026-06-07T17:51:37.906Z,2026-06-07T17:51:37.909Z,image/png,,0.04,,4.99,Date_Proximity_Only,Queued_For_Review
RAQ-010,10,Tier_1,1036844829507460_122127916017072582,1788853558497930,2026-06-07T16:51:25+0000,14,,1QbG2lFF3Q4xzSq9IqNuYMoCOMN10tMoe,Universe sent me - 019.png,Reels/INSTAGRAM,2026-06-07T17:54:05.653Z,2026-06-07T17:54:05.662Z,image/png,,0.04,,4.99,Date_Proximity_Only,Queued_For_Review
RAQ-010,10,Tier_1,1036844829507460_122127916017072582,1788853558497930,2026-06-07T16:51:25+0000,14,,1ZZWedPwhYOno1CajfWe4pHe8M_ni8b3S,Universe sent me - 020.png,Reels/INSTAGRAM,2026-06-07T17:57:31.770Z,2026-06-07T17:57:31.775Z,image/png,,0.05,,4.99,Date_Proximity_Only,Queued_For_Review
RAQ-010,10,Tier_1,1036844829507460_122127916017072582,1788853558497930,2026-06-07T16:51:25+0000,14,,1Ma-6S_mplm77Y2rK9-CbMr9-yHFaTC9s,Universe sent me - 021.png,Reels/INSTAGRAM,2026-06-07T18:09:05.390Z,2026-06-07T18:09:05.396Z,image/png,,0.05,,4.99,Date_Proximity_Only,Queued_For_Review
RAQ-010,10,Tier_1,1036844829507460_122127916017072582,1788853558497930,2026-06-07T16:51:25+0000,14,,1trt7UB5c9HRNU-wy_pFWcQzbQ3mIombJ,Universe Real - 005.mp4,Reels/INSTAGRAM,2026-06-07T14:52:23.817Z,2026-06-07T14:52:23.822Z,video/mp4,,0.08,,4.98,Date_Proximity_Only,Queued_For_Review
RAQ-012,12,Tier_1,1036844829507460_122130329817072582,1518053389684402,2026-06-15T04:05:45+0000,13,Piensalo bien... #universesentme #fun #humorácido #humornegro,1HTTD4Qp-2jVtG9uq2dFJegp2Xf_1W5VX,UniverseSentMe OnAir.png,Reels/Horoscopos,2026-07-09T16:05:28.926Z,2026-07-09T16:05:28.932Z,image/png,,24.5,universesentme,10.1,Candidate_Visual_Review,Queued_For_Review
RAQ-012,12,Tier_1,1036844829507460_122130329817072582,1518053389684402,2026-06-15T04:05:45+0000,13,Piensalo bien... #universesentme #fun #humorácido #humornegro,18GoVQOBam-Tgox4rXNyRwwZk19BBeEzF,Man_exerting_intense_physical_ef…_202606131851.mp4,Reels,2026-06-13T23:51:45.731Z,2026-06-13T23:51:45.741Z,video/mp4,9999,1.18,,4.76,Date_Proximity_Only,Queued_For_Review
RAQ-012,12,Tier_1,1036844829507460_122130329817072582,1518053389684402,2026-06-15T04:05:45+0000,13,Piensalo bien... #universesentme #fun #humorácido #humornegro,1vFRModK-KTYj6D9ZXhYBFhMOr3B-fS5F,Man_pressing_hands_temples_202606131832.mp4,Reels,2026-06-13T23:32:24.911Z,2026-06-13T23:32:24.917Z,video/mp4,7999,1.19,,4.76,Date_Proximity_Only,Queued_For_Review
RAQ-012,12,Tier_1,1036844829507460_122130329817072582,1518053389684402,2026-06-15T04:05:45+0000,13,Piensalo bien... #universesentme #fun #humorácido #humornegro,1EkeGe3RB24J0RibBiExsJ0mHOBpOUGG4,"ChatGPT Image 11 jun 2026, 05_59_03 p.m.png",Reels/INSTAGRAM,2026-06-11T22:59:03.445Z,2026-06-11T22:59:03.465Z,image/png,,3.21,,4.36,Date_Proximity_Only,Queued_For_Review
RAQ-012,12,Tier_1,1036844829507460_122130329817072582,1518053389684402,2026-06-15T04:05:45+0000,13,Piensalo bien... #universesentme #fun #humorácido #humornegro,1Ehu7kSMzKMxlPGJVGkiyGoJLnyYHv_B0,Universe Real - 008.mp4,Reels/INSTAGRAM,2026-06-11T22:19:14.629Z,2026-06-11T22:19:14.641Z,video/mp4,9999,3.24,,4.35,Date_Proximity_Only,Queued_For_Review
RAQ-013,13,Tier_1,1036844829507460_122127654273072582,1032196252667933,2026-06-06T20:38:05+0000,12,,1JT036FJRCxnMH-DXqJ5EUzfJOlQ0YJZc,Universe Real - 004.mp4,Reels/INSTAGRAM,2026-06-06T20:12:56.295Z,2026-06-06T20:12:56.303Z,video/mp4,7999,0.02,,5.0,Date_Proximity_Only,Queued_For_Review
RAQ-013,13,Tier_1,1036844829507460_122127654273072582,1032196252667933,2026-06-06T20:38:05+0000,12,,1uhd8XI9legsEV-tEuGmZZw--5MtnEN8-,Universe sent me - 016.png,Reels/INSTAGRAM,2026-06-06T20:13:24.008Z,2026-06-06T20:13:24.011Z,image/png,,0.02,,5.0,Date_Proximity_Only,Queued_For_Review
RAQ-013,13,Tier_1,1036844829507460_122127654273072582,1032196252667933,2026-06-06T20:38:05+0000,12,,17nmQ3dcDxp2uNOKVG1CinvzMB4diPKWz,Universe sent me - 017.png,Reels/INSTAGRAM,2026-06-06T20:15:39.378Z,2026-06-06T20:15:39.384Z,image/png,,0.02,,5.0,Date_Proximity_Only,Queued_For_Review
RAQ-013,13,Tier_1,1036844829507460_122127654273072582,1032196252667933,2026-06-06T20:38:05+0000,12,,1rimI-m7w0FcodKXWE2z0_7Hm0c7LHKEO,64fe27f836344fdb2ba8e37c16e386f5.mp4,Reels/INSTAGRAM,2026-06-06T19:44:08.605Z,2026-06-06T19:44:08.750Z,video/mp4,11133,0.04,,4.99,Date_Proximity_Only,Queued_For_Review
RAQ-013,13,Tier_1,1036844829507460_122127654273072582,1032196252667933,2026-06-06T20:38:05+0000,12,,10SjQf6tIHVDR8lW7ZmH-vl4FRjzNrAaz,Universe Real - 003.mp4,Reels/INSTAGRAM,2026-06-06T18:28:53.871Z,2026-06-06T18:28:53.881Z,video/mp4,7999,0.09,,4.98,Date_Proximity_Only,Queued_For_Review
